2018-06-03 20:00:00,546,27,63,2018-08-22 4:00:00,155,-1,100
2018-06-03 20:00:00,559,28,55,2018-08-22 3:00:00,149,-1,100
2018-06-03 20:00:00,534,28,53,2018-08-22 2:00:00,144,-1,100
2018-06-03 20:00:00,520,27,53,2018-08-22 1:00:00,144,-1,100
2018-06-03 20:00:00,506,27,52,2018-08-22 0:00:00,141,-1,98
2018-06-03 20:00:00,498,27,53,2018-08-21 23:00:00,144,-1,96
2018-06-03 20:00:00,488,27,43,2018-08-21 22:00:00,119,-1,96
2018-06-03 20:00:00,477,27,43,2018-08-21 21:00:00,119,-1,96
2018-06-03 20:00:00,473,27,37,2018-08-21 20:00:00,105,-1,95
2018-06-03 20:00:00,465,27,39,2018-08-21 19:00:00,110,-1,96
2018-06-03 20:00:00,446,27,31,2018-08-21 18:00:00,91,-1,95
2018-06-03 20:00:00,434,27,22,2018-08-21 17:00:00,72,-1,92
2018-06-03 20:00:00,429,27,22,2018-08-21 16:00:00,72,-1,88
2018-06-03 20:00:00,440,31,24,2018-08-21 15:00:00,76,-1,76
2018-06-03 20:00:00,427,34,67,2018-08-21 14:00:00,157,-1,74
2018-06-03 20:00:00,428,34,69,2018-08-21 13:00:00,158,-1,73
2018-06-03 20:00:00,433,34,78,2018-08-21 12:00:00,163,-1,75
2018-06-03 20:00:00,440,34,87,2018-08-21 11:00:00,167,-1,78
2018-06-03 20:00:00,440,32,84,2018-08-21 10:00:00,166,-1,84
2018-06-03 20:00:00,438,29,60,2018-08-21 9:00:00,153,-1,92
2018-06-03 20:00:00,436,26,29,2018-08-21 8:00:00,86,-1,95
2018-06-03 20:00:00,451,28,94,2018-08-21 7:00:00,171,-1,98
2018-06-03 20:00:00,452,28,85,2018-08-21 6:00:00,166,-1,99
2018-06-03 20:00:00,439,28,77,2018-08-21 5:00:00,162,-1,99
2018-06-03 20:00:00,434,28,75,2018-08-21 4:00:00,161,-1,100
2018-06-03 20:00:00,432,28,78,2018-08-21 3:00:00,163,-1,100
2018-06-03 20:00:00,428,28,81,2018-08-21 2:00:00,164,-1,99
2018-06-03 20:00:00,425,29,80,2018-08-21 1:00:00,164,-1,98
2018-06-03 20:00:00,422,29,73,2018-08-21 0:00:00,160,-1,95
2018-06-03 20:00:00,434,29,62,2018-08-20 23:00:00,154,-1,92
2018-06-03 20:00:00,450,30,43,2018-08-20 22:00:00,119,-1,87
2018-06-03 20:00:00,444,31,35,2018-08-20 21:00:00,99,-1,85
